Start date;End date;Biomass [MWh] Original resolutions;Hydropower [MWh] Original resolutions;Wind offshore [MWh] Original resolutions;Wind onshore [MWh] Original resolutions;Photovoltaics [MWh] Original resolutions;Other renewable [MWh] Original resolutions;Nuclear [MWh] Original resolutions;Lignite [MWh] Original resolutions;Hard coal [MWh] Original resolutions;Fossil gas [MWh] Original resolutions;Hydro pumped storage [MWh] Original resolutions;Other conventional [MWh] Original resolutions
Aug 21, 2023 11:30 PM;Aug 21, 2023 11:45 PM;1,011.00;446.50;87.00;430.00;0.50;23.25;0.00;2,935.75;1,315.50;2,416.25;109.75;361.75
Aug 21, 2023 11:45 PM;Aug 22, 2023 12:00 AM;1,007.75;437.25;82.00;441.25;0.50;23.25;0.00;2,903.25;1,299.25;2,383.50;92.50;362.25
Aug 22, 2023 12:00 AM;Aug 22, 2023 12:15 AM;980.50;454.25;68.75;445.50;0.75;23.25;0.00;2,890.75;1,189.50;2,408.75;51.00;360.00
Aug 22, 2023 12:15 AM;Aug 22, 2023 12:30 AM;983.25;434.25;56.50;456.75;0.75;23.25;0.00;2,882.75;1,169.75;2,396.00;22.00;363.50
Aug 22, 2023 12:30 AM;Aug 22, 2023 12:45 AM;982.00;434.25;57.75;471.75;0.50;23.25;0.00;2,879.50;1,146.50;2,302.75;20.75;364.50
Aug 22, 2023 12:45 AM;Aug 22, 2023 1:00 AM;983.50;432.75;68.50;485.25;0.50;23.25;0.00;2,856.00;1,142.75;2,274.25;9.75;364.50
Aug 22, 2023 1:00 AM;Aug 22, 2023 1:15 AM;980.25;468.00;88.25;475.00;0.75;23.25;0.00;2,878.50;1,135.75;2,398.75;43.75;364.75
Aug 22, 2023 1:15 AM;Aug 22, 2023 1:30 AM;975.50;447.25;93.50;476.75;0.50;23.25;0.00;2,877.75;1,132.25;2,386.75;29.00;365.25
Aug 22, 2023 1:30 AM;Aug 22, 2023 1:45 AM;972.50;435.50;87.50;480.00;0.50;23.25;0.00;2,876.25;1,125.25;2,370.75;22.25;365.75
Aug 22, 2023 1:45 AM;Aug 22, 2023 2:00 AM;977.00;434.75;80.00;496.50;0.50;23.25;0.00;2,875.50;1,123.50;2,344.75;19.25;366.75
Aug 22, 2023 2:00 AM;Aug 22, 2023 2:15 AM;970.50;450.75;81.00;502.50;0.50;23.25;0.00;2,881.75;1,124.25;2,325.25;43.50;366.75
Aug 22, 2023 2:15 AM;Aug 22, 2023 2:30 AM;970.75;438.75;88.25;532.00;0.50;23.25;0.00;2,875.00;1,124.25;2,270.25;33.25;366.25
Aug 22, 2023 2:30 AM;Aug 22, 2023 2:45 AM;971.00;436.50;101.75;552.50;0.50;23.25;0.00;2,880.00;1,120.00;2,240.75;21.75;366.25
Aug 22, 2023 2:45 AM;Aug 22, 2023 3:00 AM;971.00;425.75;100.00;567.50;0.50;23.25;0.00;2,878.00;1,121.00;2,209.50;26.50;365.00
Aug 22, 2023 3:00 AM;Aug 22, 2023 3:15 AM;970.50;424.75;83.00;576.50;0.50;23.50;0.00;2,885.00;1,121.75;2,152.25;24.50;364.75
Aug 22, 2023 3:15 AM;Aug 22, 2023 3:30 AM;969.25;417.50;77.50;590.25;0.50;23.50;0.00;2,886.75;1,122.50;2,122.25;22.25;364.25
Aug 22, 2023 3:30 AM;Aug 22, 2023 3:45 AM;968.50;421.00;84.50;602.50;0.50;23.50;0.00;2,888.75;1,121.50;2,117.50;29.25;368.50
Aug 22, 2023 3:45 AM;Aug 22, 2023 4:00 AM;968.50;418.00;87.75;612.75;0.50;23.50;0.00;2,882.75;1,122.50;2,121.00;16.00;368.75
Aug 22, 2023 4:00 AM;Aug 22, 2023 4:15 AM;972.00;433.25;100.50;603.00;0.50;23.50;0.00;2,874.25;1,127.25;2,112.00;31.75;369.75
Aug 22, 2023 4:15 AM;Aug 22, 2023 4:30 AM;974.50;420.00;111.50;587.00;0.50;23.50;0.00;2,878.25;1,125.50;2,116.00;38.75;368.75
Aug 22, 2023 4:30 AM;Aug 22, 2023 4:45 AM;972.75;419.75;134.50;589.50;0.50;23.50;0.00;2,891.50;1,142.50;2,121.25;33.25;369.00
Aug 22, 2023 4:45 AM;Aug 22, 2023 5:00 AM;975.75;420.75;144.00;602.25;0.50;23.50;0.00;2,899.25;1,163.00;2,129.75;39.50;370.50
Aug 22, 2023 5:00 AM;Aug 22, 2023 5:15 AM;989.50;420.25;150.50;602.50;0.50;23.50;0.00;2,887.50;1,204.50;2,138.00;6.25;349.75
Aug 22, 2023 5:15 AM;Aug 22, 2023 5:30 AM;990.00;422.25;155.00;620.00;0.50;23.50;0.00;2,911.00;1,245.75;2,169.00;9.75;350.00
Aug 22, 2023 5:30 AM;Aug 22, 2023 5:45 AM;995.00;429.75;168.50;616.50;0.50;23.50;0.00;2,930.75;1,282.75;2,208.50;90.75;350.00
Aug 22, 2023 5:45 AM;Aug 22, 2023 6:00 AM;1,005.75;423.25;172.75;612.75;2.25;23.00;0.00;2,948.50;1,305.25;2,258.75;179.75;349.25
Aug 22, 2023 6:00 AM;Aug 22, 2023 6:15 AM;1,028.50;423.25;171.25;605.00;4.00;22.75;0.00;2,949.75;1,355.50;2,361.50;257.00;349.50
Aug 22, 2023 6:15 AM;Aug 22, 2023 6:30 AM;1,040.00;432.25;172.75;641.50;24.50;22.75;0.00;2,958.25;1,371.00;2,408.50;302.75;349.00
Aug 22, 2023 6:30 AM;Aug 22, 2023 6:45 AM;1,045.50;447.50;177.50;664.50;96.50;23.00;0.00;2,958.25;1,399.00;2,412.25;427.00;347.00
Aug 22, 2023 6:45 AM;Aug 22, 2023 7:00 AM;1,051.75;445.25;188.75;668.00;251.00;23.00;0.00;2,957.75;1,401.50;2,407.75;687.75;346.25
Aug 22, 2023 7:00 AM;Aug 22, 2023 7:15 AM;1,057.50;459.75;189.25;645.50;467.75;23.00;0.00;2,961.00;1,411.75;2,407.25;756.75;347.00
Aug 22, 2023 7:15 AM;Aug 22, 2023 7:30 AM;1,063.50;469.50;191.00;620.50;746.50;23.50;0.00;2,964.75;1,415.50;2,403.50;757.00;346.50
Aug 22, 2023 7:30 AM;Aug 22, 2023 7:45 AM;1,062.75;467.25;201.50;580.00;1,076.75;23.75;0.00;2,960.25;1,415.25;2,398.25;638.00;342.50
Aug 22, 2023 7:45 AM;Aug 22, 2023 8:00 AM;1,065.00;460.25;214.75;563.75;1,465.25;23.75;0.00;2,955.25;1,417.50;2,390.75;496.75;339.00
Aug 22, 2023 8:00 AM;Aug 22, 2023 8:15 AM;1,056.50;452.00;218.25;529.00;1,906.75;23.75;0.00;2,928.50;1,418.75;2,373.75;689.75;341.25
Aug 22, 2023 8:15 AM;Aug 22, 2023 8:30 AM;1,053.25;451.50;211.00;481.75;2,382.75;23.75;0.00;2,913.50;1,418.75;2,374.00;512.25;341.50
Aug 22, 2023 8:30 AM;Aug 22, 2023 8:45 AM;1,046.00;439.75;210.50;425.25;2,882.75;23.50;0.00;2,915.25;1,395.75;2,369.75;413.50;339.25
Aug 22, 2023 8:45 AM;Aug 22, 2023 9:00 AM;1,040.75;441.00;197.25;376.00;3,397.00;23.50;0.00;2,919.25;1,365.00;2,318.25;136.25;344.50
Aug 22, 2023 9:00 AM;Aug 22, 2023 9:15 AM;1,026.50;466.75;187.00;327.00;3,906.25;23.25;0.00;2,889.00;1,347.75;2,351.50;566.75;345.50
Aug 22, 2023 9:15 AM;Aug 22, 2023 9:30 AM;1,019.00;454.75;177.75;280.25;4,441.75;23.25;0.00;2,868.75;1,333.75;2,327.75;204.25;342.75
Aug 22, 2023 9:30 AM;Aug 22, 2023 9:45 AM;1,017.25;428.75;170.00;248.00;4,983.00;23.25;0.00;2,880.75;1,307.75;2,231.75;80.25;344.50
Aug 22, 2023 9:45 AM;Aug 22, 2023 10:00 AM;1,014.25;428.00;173.00;216.25;5,451.75;23.25;0.00;2,872.75;1,287.50;2,094.00;85.25;343.50
Aug 22, 2023 10:00 AM;Aug 22, 2023 10:15 AM;1,000.00;472.00;172.75;208.00;5,957.25;23.00;0.00;2,862.50;1,271.25;1,977.00;138.25;345.00
Aug 22, 2023 10:15 AM;Aug 22, 2023 10:30 AM;997.75;465.25;166.50;220.25;6,380.25;23.00;0.00;2,858.50;1,252.50;1,833.00;86.25;343.25
Aug 22, 2023 10:30 AM;Aug 22, 2023 10:45 AM;997.50;445.00;157.50;231.50;6,773.50;23.00;0.00;2,862.00;1,243.00;1,632.25;8.75;345.00
Aug 22, 2023 10:45 AM;Aug 22, 2023 11:00 AM;991.75;455.25;142.50;253.00;7,146.50;23.00;0.00;2,870.25;1,233.00;1,489.25;47.50;343.25
Aug 22, 2023 11:00 AM;Aug 22, 2023 11:15 AM;983.00;475.50;114.50;279.75;7,469.50;23.00;0.00;2,862.75;1,234.50;1,433.25;137.75;345.25
Aug 22, 2023 11:15 AM;Aug 22, 2023 11:30 AM;983.75;474.75;103.50;304.75;7,758.00;23.00;0.00;2,860.25;1,210.75;1,278.00;80.25;349.75
Aug 22, 2023 11:30 AM;Aug 22, 2023 11:45 AM;987.00;451.50;101.00;321.75;8,015.25;22.75;0.00;2,856.00;1,201.25;1,211.25;9.00;341.75
Aug 22, 2023 11:45 AM;Aug 22, 2023 12:00 PM;987.50;457.00;106.50;341.75;8,209.00;22.75;0.00;2,838.00;1,181.00;1,208.75;9.50;340.50
Aug 22, 2023 12:00 PM;Aug 22, 2023 12:15 PM;972.75;472.75;96.50;372.50;8,325.00;22.75;0.00;2,785.50;1,181.75;1,192.25;41.75;347.25
Aug 22, 2023 12:15 PM;Aug 22, 2023 12:30 PM;972.25;463.50;79.25;410.00;8,409.25;22.75;0.00;2,743.50;1,173.50;1,182.25;29.25;349.25
Aug 22, 2023 12:30 PM;Aug 22, 2023 12:45 PM;970.50;453.25;82.50;453.25;8,406.25;22.75;0.00;2,711.00;1,161.00;1,167.75;3.50;340.25
Aug 22, 2023 12:45 PM;Aug 22, 2023 1:00 PM;971.00;452.25;100.50;503.00;8,372.00;22.75;0.00;2,686.25;1,133.25;1,177.50;2.00;345.75
Aug 22, 2023 1:00 PM;Aug 22, 2023 1:15 PM;967.25;476.00;126.75;537.00;8,350.75;22.75;0.00;2,635.25;1,081.25;1,139.25;34.25;349.75
Aug 22, 2023 1:15 PM;Aug 22, 2023 1:30 PM;968.50;464.00;132.25;582.00;8,312.00;22.75;0.00;2,589.00;1,078.75;1,107.25;19.50;350.25
Aug 22, 2023 1:30 PM;Aug 22, 2023 1:45 PM;967.25;449.25;123.75;626.25;8,235.00;22.50;0.00;2,597.00;1,061.25;1,127.00;3.00;350.25
Aug 22, 2023 1:45 PM;Aug 22, 2023 2:00 PM;969.50;449.00;109.25;659.00;8,115.25;22.25;0.00;2,596.25;1,060.75;1,128.25;9.00;350.50
Aug 22, 2023 2:00 PM;Aug 22, 2023 2:15 PM;964.00;447.00;125.25;685.00;7,970.75;22.50;0.00;2,667.50;1,062.00;1,110.50;1.00;350.00
Aug 22, 2023 2:15 PM;Aug 22, 2023 2:30 PM;965.50;449.00;132.25;701.50;7,798.50;22.50;0.00;2,668.00;1,095.50;1,113.75;0.25;346.75
Aug 22, 2023 2:30 PM;Aug 22, 2023 2:45 PM;966.50;454.50;153.75;727.75;7,574.25;22.50;0.00;2,665.25;1,138.75;1,114.75;4.50;347.75
Aug 22, 2023 2:45 PM;Aug 22, 2023 3:00 PM;968.75;474.25;175.75;734.50;7,278.25;22.50;0.00;2,699.25;1,162.75;1,122.25;11.75;345.25
Aug 22, 2023 3:00 PM;Aug 22, 2023 3:15 PM;967.50;472.00;199.25;745.50;7,026.75;22.50;0.00;2,755.50;1,179.00;1,178.25;1.25;344.00
Aug 22, 2023 3:15 PM;Aug 22, 2023 3:30 PM;971.75;475.50;224.00;743.50;6,713.25;22.50;0.00;2,810.00;1,215.50;1,216.50;1.00;347.00
Aug 22, 2023 3:30 PM;Aug 22, 2023 3:45 PM;976.75;474.00;248.25;737.25;6,468.50;22.50;0.00;2,842.25;1,279.75;1,243.75;0.25;347.00
Aug 22, 2023 3:45 PM;Aug 22, 2023 4:00 PM;978.25;460.50;278.50;737.50;6,184.50;22.50;0.00;2,858.25;1,315.00;1,276.50;15.00;347.25
Aug 22, 2023 4:00 PM;Aug 22, 2023 4:15 PM;993.00;436.00;297.00;756.75;5,858.50;22.50;0.00;2,815.50;1,370.75;1,292.50;0.25;369.25
Aug 22, 2023 4:15 PM;Aug 22, 2023 4:30 PM;997.75;441.75;300.75;747.25;5,499.50;22.50;0.00;2,795.25;1,401.00;1,301.00;4.50;366.50
Aug 22, 2023 4:30 PM;Aug 22, 2023 4:45 PM;999.50;441.75;291.50;741.50;5,166.75;22.50;0.00;2,773.50;1,473.25;1,322.00;2.75;366.50
Aug 22, 2023 4:45 PM;Aug 22, 2023 5:00 PM;1,003.50;469.25;277.75;747.25;4,756.75;22.50;0.00;2,780.75;1,517.75;1,417.25;80.50;364.25
Aug 22, 2023 5:00 PM;Aug 22, 2023 5:15 PM;1,012.00;443.75;250.75;764.75;4,354.50;22.50;0.00;2,791.50;1,553.75;1,710.50;9.50;367.75
Aug 22, 2023 5:15 PM;Aug 22, 2023 5:30 PM;1,014.00;455.25;240.25;761.25;3,933.00;22.50;0.00;2,822.75;1,598.50;1,880.00;5.75;363.75
Aug 22, 2023 5:30 PM;Aug 22, 2023 5:45 PM;1,020.00;445.50;243.75;744.75;3,474.25;22.50;0.00;2,814.50;1,654.50;2,000.50;99.00;364.25
Aug 22, 2023 5:45 PM;Aug 22, 2023 6:00 PM;1,030.25;470.75;270.75;727.50;3,016.50;22.50;0.00;2,803.25;1,681.25;2,060.25;400.00;370.25
Aug 22, 2023 6:00 PM;Aug 22, 2023 6:15 PM;1,042.75;443.75;310.75;704.00;2,566.00;22.50;0.00;2,856.25;1,724.00;2,195.75;425.00;369.50
Aug 22, 2023 6:15 PM;Aug 22, 2023 6:30 PM;1,049.25;469.50;327.25;697.50;2,122.50;22.50;0.00;2,903.25;1,761.00;2,254.00;761.25;375.75
Aug 22, 2023 6:30 PM;Aug 22, 2023 6:45 PM;1,050.50;472.25;345.50;675.25;1,684.00;22.50;0.00;2,914.50;1,799.00;2,334.75;928.00;398.75
Aug 22, 2023 6:45 PM;Aug 22, 2023 7:00 PM;1,053.25;468.75;345.50;639.75;1,277.50;22.50;0.00;2,936.00;1,830.50;2,442.00;1,209.25;398.00
Aug 22, 2023 7:00 PM;Aug 22, 2023 7:15 PM;1,065.25;458.25;329.25;603.00;924.50;22.75;0.00;2,963.25;1,845.75;2,525.50;987.00;380.50
Aug 22, 2023 7:15 PM;Aug 22, 2023 7:30 PM;1,069.25;463.50;317.00;571.75;631.25;22.75;0.00;2,980.50;1,858.25;2,545.25;1,221.50;365.50
Aug 22, 2023 7:30 PM;Aug 22, 2023 7:45 PM;1,067.50;461.00;306.75;506.50;403.00;22.75;0.00;2,987.50;1,861.50;2,554.50;1,373.75;369.50
Aug 22, 2023 7:45 PM;Aug 22, 2023 8:00 PM;1,071.75;462.75;313.75;488.25;221.25;22.75;0.00;2,974.75;1,865.75;2,584.50;1,458.50;381.50
Aug 22, 2023 8:00 PM;Aug 22, 2023 8:15 PM;1,076.75;462.00;312.75;512.50;90.25;22.75;0.00;2,967.25;1,880.25;2,619.00;1,504.75;406.00
Aug 22, 2023 8:15 PM;Aug 22, 2023 8:30 PM;1,077.50;454.00;315.50;552.75;25.00;23.00;0.00;2,964.00;1,882.50;2,634.75;1,366.00;407.25
Aug 22, 2023 8:30 PM;Aug 22, 2023 8:45 PM;1,080.25;446.25;279.25;524.25;5.25;23.50;0.00;2,968.00;1,886.25;2,641.00;1,355.00;407.25
Aug 22, 2023 8:45 PM;Aug 22, 2023 9:00 PM;1,080.25;461.75;237.25;492.25;1.00;23.50;0.00;2,975.75;1,890.50;2,634.75;1,326.00;406.25
Aug 22, 2023 9:00 PM;Aug 22, 2023 9:15 PM;1,074.50;481.75;196.25;526.75;1.75;23.50;0.00;2,986.25;1,879.50;2,621.75;1,553.75;406.00
Aug 22, 2023 9:15 PM;Aug 22, 2023 9:30 PM;1,074.50;470.00;170.50;538.50;1.50;23.50;0.00;2,985.50;1,878.00;2,611.00;1,447.25;408.25
Aug 22, 2023 9:30 PM;Aug 22, 2023 9:45 PM;1,072.75;454.25;175.50;531.75;0.50;24.00;0.00;2,985.00;1,874.00;2,613.00;1,118.00;408.25
Aug 22, 2023 9:45 PM;Aug 22, 2023 10:00 PM;1,066.50;447.00;162.25;515.50;0.50;23.50;0.00;2,976.75;1,872.00;2,608.75;950.75;407.00
Aug 22, 2023 10:00 PM;Aug 22, 2023 10:15 PM;1,054.25;442.50;141.50;486.75;0.75;23.00;0.00;2,990.00;1,863.75;2,568.75;814.25;406.75
Aug 22, 2023 10:15 PM;Aug 22, 2023 10:30 PM;1,048.75;430.00;132.00;484.75;0.50;23.00;0.00;2,979.25;1,861.50;2,506.50;648.75;407.00
Aug 22, 2023 10:30 PM;Aug 22, 2023 10:45 PM;1,045.00;421.25;117.75;487.00;0.50;23.00;0.00;2,981.00;1,860.75;2,446.75;559.50;406.75
Aug 22, 2023 10:45 PM;Aug 22, 2023 11:00 PM;1,044.00;416.75;99.25;497.25;0.50;23.00;0.00;2,942.50;1,859.25;2,400.25;480.75;399.75
Aug 22, 2023 11:00 PM;Aug 22, 2023 11:15 PM;1,025.25;459.00;93.75;516.50;0.75;23.00;0.00;2,888.25;1,851.50;2,376.50;303.00;374.00
Aug 22, 2023 11:15 PM;Aug 22, 2023 11:30 PM;1,023.00;433.75;102.00;510.25;0.50;23.00;0.00;2,878.00;1,837.50;2,300.00;245.00;373.75
Aug 22, 2023 11:30 PM;Aug 22, 2023 11:45 PM;1,020.25;425.75;97.25;482.25;0.50;23.00;0.00;2,872.00;1,807.50;2,305.50;262.25;374.75
Aug 22, 2023 11:45 PM;Aug 23, 2023 12:00 AM;1,017.75;441.50;90.00;445.75;0.50;23.25;0.00;2,867.00;1,770.50;2,278.00;145.25;374.00
Aug 23, 2023 12:00 AM;Aug 23, 2023 12:15 AM;995.00;484.00;98.00;413.00;0.50;23.25;0.00;2,876.75;1,729.75;2,181.25;123.00;354.00
Aug 23, 2023 12:15 AM;Aug 23, 2023 12:30 AM;991.00;463.25;114.25;372.50;0.50;23.25;0.00;2,886.75;1,614.25;2,159.00;146.00;353.00
Aug 23, 2023 12:30 AM;Aug 23, 2023 12:45 AM;991.75;454.25;124.50;348.25;0.50;23.25;0.00;2,878.25;1,541.00;2,159.50;102.00;352.25
Aug 23, 2023 12:45 AM;Aug 23, 2023 1:00 AM;992.00;440.25;130.00;329.75;0.50;23.25;0.00;2,841.75;1,470.75;2,129.50;56.25;351.25
Aug 23, 2023 1:00 AM;Aug 23, 2023 1:15 AM;983.00;472.00;130.50;315.50;0.50;23.25;0.00;2,814.25;1,355.25;2,119.25;182.00;350.75
Aug 23, 2023 1:15 AM;Aug 23, 2023 1:30 AM;980.50;448.75;133.00;294.50;0.50;23.25;0.00;2,815.25;1,273.75;2,124.75;163.50;351.00
Aug 23, 2023 1:30 AM;Aug 23, 2023 1:45 AM;970.50;438.75;160.50;275.50;0.50;23.25;0.00;2,829.25;1,264.00;2,129.50;84.75;350.50
Aug 23, 2023 1:45 AM;Aug 23, 2023 2:00 AM;965.75;435.25;174.25;259.50;0.50;23.25;0.00;2,817.00;1,260.50;2,133.25;29.50;351.25
Aug 23, 2023 2:00 AM;Aug 23, 2023 2:15 AM;962.00;453.25;160.75;240.50;0.50;23.25;0.00;2,812.25;1,264.00;2,140.00;76.25;353.00
Aug 23, 2023 2:15 AM;Aug 23, 2023 2:30 AM;962.75;441.00;147.00;227.25;0.50;23.25;0.00;2,793.00;1,278.50;2,136.50;48.50;352.75
Aug 23, 2023 2:30 AM;Aug 23, 2023 2:45 AM;964.00;432.75;157.00;213.50;0.50;23.25;0.00;2,800.75;1,277.50;2,137.00;27.50;351.75
Aug 23, 2023 2:45 AM;Aug 23, 2023 3:00 AM;976.00;433.75;162.25;200.00;0.50;23.25;0.00;2,808.00;1,285.25;2,140.00;16.25;352.00
Aug 23, 2023 3:00 AM;Aug 23, 2023 3:15 AM;977.00;435.75;170.25;194.75;0.50;23.25;0.00;2,810.00;1,298.25;2,145.25;15.50;351.25
Aug 23, 2023 3:15 AM;Aug 23, 2023 3:30 AM;977.50;447.75;168.50;194.25;0.50;23.25;0.00;2,803.25;1,313.50;2,136.00;17.00;351.25
Aug 23, 2023 3:30 AM;Aug 23, 2023 3:45 AM;977.25;450.25;167.50;218.25;0.50;23.25;0.00;2,826.00;1,315.50;2,136.25;17.00;352.00
Aug 23, 2023 3:45 AM;Aug 23, 2023 4:00 AM;977.50;443.75;176.50;243.75;0.50;23.25;0.00;2,822.75;1,346.00;2,135.00;14.75;352.00
Aug 23, 2023 4:00 AM;Aug 23, 2023 4:15 AM;981.25;436.25;173.00;255.75;0.50;23.25;0.00;2,820.50;1,359.00;2,103.50;26.75;353.00
Aug 23, 2023 4:15 AM;Aug 23, 2023 4:30 AM;983.25;440.00;182.25;255.50;0.50;23.25;0.00;2,831.00;1,370.25;2,110.25;26.00;352.75
Aug 23, 2023 4:30 AM;Aug 23, 2023 4:45 AM;986.00;448.75;172.75;244.25;0.50;23.50;0.00;2,828.50;1,388.75;2,137.00;61.00;353.25
Aug 23, 2023 4:45 AM;Aug 23, 2023 5:00 AM;984.50;458.25;145.50;244.25;0.50;23.50;0.00;2,830.00;1,409.00;2,135.00;67.75;354.00
Aug 23, 2023 5:00 AM;Aug 23, 2023 5:15 AM;992.50;441.25;141.00;243.25;0.50;23.50;0.00;2,834.25;1,451.50;2,077.25;57.50;352.75
Aug 23, 2023 5:15 AM;Aug 23, 2023 5:30 AM;993.75;471.75;140.25;247.00;0.50;23.50;0.00;2,825.00;1,479.50;2,089.75;31.00;353.25
Aug 23, 2023 5:30 AM;Aug 23, 2023 5:45 AM;998.25;475.25;154.50;238.75;0.50;23.50;0.00;2,841.50;1,532.00;2,171.00;30.00;353.75
Aug 23, 2023 5:45 AM;Aug 23, 2023 6:00 AM;1,005.00;461.00;166.75;218.00;2.75;23.50;0.00;2,835.50;1,575.00;2,209.00;96.75;353.75
Aug 23, 2023 6:00 AM;Aug 23, 2023 6:15 AM;1,024.25;459.00;174.75;206.75;6.00;23.50;0.00;2,833.50;1,613.50;2,214.50;106.00;356.50
Aug 23, 2023 6:15 AM;Aug 23, 2023 6:30 AM;1,034.50;476.00;183.00;215.00;28.50;23.50;0.00;2,831.00;1,649.75;2,283.50;257.50;359.25
Aug 23, 2023 6:30 AM;Aug 23, 2023 6:45 AM;1,043.25;484.50;185.25;227.00;96.25;23.50;0.00;2,840.00;1,682.50;2,316.75;485.25;361.25
Aug 23, 2023 6:45 AM;Aug 23, 2023 7:00 AM;1,054.25;508.00;182.25;215.25;257.75;23.50;0.00;2,844.50;1,705.50;2,329.25;622.25;357.00
Aug 23, 2023 7:00 AM;Aug 23, 2023 7:15 AM;1,063.75;474.75;196.75;211.00;494.75;23.50;0.00;2,847.25;1,728.00;2,337.25;1,228.50;351.50
Aug 23, 2023 7:15 AM;Aug 23, 2023 7:30 AM;1,068.75;471.50;210.50;231.75;803.00;23.50;0.00;2,850.75;1,729.75;2,349.50;1,249.25;346.75
Aug 23, 2023 7:30 AM;Aug 23, 2023 7:45 AM;1,068.50;464.75;213.00;239.50;1,184.00;24.00;0.00;2,847.00;1,731.50;2,338.25;1,063.75;352.00
Aug 23, 2023 7:45 AM;Aug 23, 2023 8:00 AM;1,069.75;459.25;211.75;235.00;1,626.75;24.00;0.00;2,848.25;1,730.00;2,324.00;827.75;348.75
Aug 23, 2023 8:00 AM;Aug 23, 2023 8:15 AM;1,064.25;474.75;219.75;219.25;2,104.75;24.00;0.00;2,819.25;1,733.50;2,311.50;968.75;340.25
Aug 23, 2023 8:15 AM;Aug 23, 2023 8:30 AM;1,060.25;475.00;219.75;199.25;2,613.25;23.75;0.00;2,791.00;1,729.50;2,300.50;540.00;349.50
Aug 23, 2023 8:30 AM;Aug 23, 2023 8:45 AM;1,054.75;478.50;205.50;177.00;3,135.50;23.75;0.00;2,799.50;1,714.25;2,236.00;343.25;349.75
Aug 23, 2023 8:45 AM;Aug 23, 2023 9:00 AM;1,049.50;438.75;194.25;150.25;3,686.75;23.75;0.00;2,810.25;1,690.00;2,133.75;133.50;352.00
Aug 23, 2023 9:00 AM;Aug 23, 2023 9:15 AM;1,030.50;495.50;186.00;134.25;4,215.00;23.50;0.00;2,790.75;1,669.75;2,172.50;561.00;350.25
Aug 23, 2023 9:15 AM;Aug 23, 2023 9:30 AM;1,026.00;458.75;176.75;133.25;4,765.75;23.50;0.00;2,790.75;1,621.00;2,149.25;188.25;346.25
Aug 23, 2023 9:30 AM;Aug 23, 2023 9:45 AM;1,024.50;459.25;172.50;139.25;5,304.50;23.50;0.00;2,789.25;1,667.75;2,048.50;124.75;340.00
Aug 23, 2023 9:45 AM;Aug 23, 2023 10:00 AM;1,022.75;453.00;164.00;158.00;5,828.75;23.50;0.00;2,775.00;1,544.25;1,946.75;47.00;344.75
Aug 23, 2023 10:00 AM;Aug 23, 2023 10:15 AM;1,008.75;514.50;143.00;187.50;6,298.50;23.50;0.00;2,777.50;1,515.25;1,878.25;172.00;348.00
Aug 23, 2023 10:15 AM;Aug 23, 2023 10:30 AM;1,008.25;469.50;142.25;224.50;6,741.25;23.25;0.00;2,769.75;1,487.75;1,830.25;67.25;347.25
Aug 23, 2023 10:30 AM;Aug 23, 2023 10:45 AM;1,006.25;457.75;134.75;269.50;7,147.50;23.25;0.00;2,760.75;1,474.00;1,680.50;5.75;342.75
Aug 23, 2023 10:45 AM;Aug 23, 2023 11:00 AM;1,001.50;456.25;130.75;322.50;7,494.00;23.50;0.00;2,746.50;1,465.50;1,518.00;3.25;347.25
Aug 23, 2023 11:00 AM;Aug 23, 2023 11:15 AM;993.50;484.50;130.50;382.75;7,815.50;24.75;0.00;2,771.00;1,448.25;1,418.50;112.25;352.25
Aug 23, 2023 11:15 AM;Aug 23, 2023 11:30 AM;993.25;459.00;136.00;448.00;8,083.00;25.25;0.00;2,783.00;1,416.75;1,399.00;17.25;354.50
Aug 23, 2023 11:30 AM;Aug 23, 2023 11:45 AM;990.25;474.00;140.00;513.00;8,313.25;25.25;0.00;2,779.75;1,369.00;1,365.75;32.00;355.00
Aug 23, 2023 11:45 AM;Aug 23, 2023 12:00 PM;988.00;459.25;137.00;598.50;8,502.00;25.00;0.00;2,718.25;1,323.00;1,344.25;3.50;354.75
Aug 23, 2023 12:00 PM;Aug 23, 2023 12:15 PM;969.75;479.75;140.75;678.75;8,614.50;25.00;0.00;2,616.25;1,280.00;1,299.00;3.75;351.25
Aug 23, 2023 12:15 PM;Aug 23, 2023 12:30 PM;970.50;462.75;153.25;734.25;8,716.75;23.75;0.00;2,539.75;1,249.75;1,278.75;3.00;339.75
Aug 23, 2023 12:30 PM;Aug 23, 2023 12:45 PM;969.00;454.75;162.75;758.50;8,797.25;23.75;0.00;2,464.25;1,220.50;1,264.75;0.75;347.75
Aug 23, 2023 12:45 PM;Aug 23, 2023 1:00 PM;968.25;450.50;172.75;793.50;8,827.75;23.25;0.00;2,409.75;1,179.50;1,250.00;0.25;345.25
Aug 23, 2023 1:00 PM;Aug 23, 2023 1:15 PM;966.75;483.25;178.75;809.00;8,844.00;23.00;0.00;2,338.50;1,170.75;1,266.00;27.25;346.00
Aug 23, 2023 1:15 PM;Aug 23, 2023 1:30 PM;966.75;457.50;184.50;846.75;8,828.75;23.00;0.00;2,294.75;1,151.25;1,248.25;36.50;343.00
Aug 23, 2023 1:30 PM;Aug 23, 2023 1:45 PM;967.00;449.00;194.00;881.00;8,758.75;23.00;0.00;2,241.75;1,121.75;1,235.25;16.75;339.75
