Zeit von [CET/CEST];Zeit bis [CET/CEST];Wind [MW];Solar [MW];Biomasse [MW];Gas [MW];Kohle [MW];Öl [MW];Geothermie [MW];Pumpspeicher [MW];Lauf- und Schwellwasser [MW];Speicher [MW];Sonstige Erneuerbare [MW];Müll [MW];Andere [MW]
02.01.2023 19:15:00;02.01.2023 19:30:00;156,000;0,000;240,000;843,200;0,000;0,000;0,072;2412,000;2549,200;500,400;0,000;100,000;22,000
02.01.2023 19:30:00;02.01.2023 19:45:00;228,000;0,000;240,000;845,600;0,000;0,000;0,072;2352,400;2536,800;505,600;0,000;100,000;22,000
02.01.2023 19:45:00;02.01.2023 20:00:00;268,000;0,000;240,000;850,000;0,000;0,000;0,072;2318,000;2534,000;503,600;0,000;100,000;22,000
02.01.2023 20:00:00;02.01.2023 20:15:00;352,000;0,000;240,000;850,000;0,000;0,000;0,072;2075,200;2483,600;454,800;0,000;100,000;22,000
02.01.2023 20:15:00;02.01.2023 20:30:00;456,000;0,000;240,000;846,400;0,000;0,000;0,072;1954,400;2463,600;458,800;0,000;100,000;22,000
02.01.2023 20:30:00;02.01.2023 20:45:00;452,000;0,000;240,000;840,800;0,000;0,000;0,072;1950,800;2448,800;406,800;0,000;100,000;22,000
02.01.2023 20:45:00;02.01.2023 21:00:00;432,000;0,000;240,000;840,800;0,000;0,000;0,072;1832,000;2434,400;354,800;0,000;100,000;22,000
02.01.2023 21:00:00;02.01.2023 21:15:00;404,000;0,000;240,000;848,400;0,000;0,000;0,072;1505,200;2388,400;330,400;0,000;100,000;22,000
02.01.2023 21:15:00;02.01.2023 21:30:00;336,000;0,000;240,000;826,800;0,000;0,000;0,072;1581,200;2355,200;294,800;0,000;100,000;22,000
02.01.2023 21:30:00;02.01.2023 21:45:00;276,000;0,000;240,000;828,000;0,000;0,000;0,072;1589,200;2341,600;272,800;0,000;100,000;22,000
02.01.2023 21:45:00;02.01.2023 22:00:00;224,000;0,000;240,000;829,200;0,000;0,000;0,072;1531,600;2344,000;265,600;0,000;100,000;22,000
02.01.2023 22:00:00;02.01.2023 22:15:00;188,000;0,000;240,000;810,800;0,000;0,000;0,072;1404,000;2351,600;222,800;0,000;100,000;22,000
02.01.2023 22:15:00;02.01.2023 22:30:00;152,000;0,000;240,000;810,400;0,000;0,000;0,072;1394,800;2328,800;224,400;0,000;100,000;22,000
02.01.2023 22:30:00;02.01.2023 22:45:00;132,000;0,000;240,000;827,200;0,000;0,000;0,072;1391,600;2302,000;223,200;0,000;100,000;22,000
02.01.2023 22:45:00;02.01.2023 23:00:00;144,000;0,000;240,000;828,400;0,000;0,000;0,072;1236,400;2293,600;193,200;0,000;100,000;22,000
02.01.2023 23:00:00;02.01.2023 23:15:00;160,000;0,000;240,000;799,600;0,000;0,000;0,072;1042,000;2291,600;132,400;0,000;100,000;22,000
02.01.2023 23:15:00;02.01.2023 23:30:00;152,000;0,000;240,000;788,400;0,000;0,000;0,072;1008,000;2283,600;117,200;0,000;100,000;22,000
02.01.2023 23:30:00;02.01.2023 23:45:00;124,000;0,000;240,000;785,600;0,000;0,000;0,072;1013,200;2226,800;102,400;0,000;100,000;22,000
02.01.2023 23:45:00;03.01.2023 00:00:00;100,000;0,000;240,000;775,200;0,000;0,000;0,072;952,000;2212,800;97,200;0,000;100,000;22,000
03.01.2023 00:00:00;03.01.2023 00:15:00;88,000;0,000;244,000;770,000;0,000;0,000;0,072;411,600;2238,000;106,000;0,000;100,000;22,000
03.01.2023 00:15:00;03.01.2023 00:30:00;80,000;0,000;244,000;769,600;0,000;0,000;0,072;272,000;2198,400;108,400;0,000;100,000;22,000
03.01.2023 00:30:00;03.01.2023 00:45:00;88,000;0,000;244,000;769,200;0,000;0,000;0,072;232,400;2175,600;116,800;0,000;100,000;22,000
03.01.2023 00:45:00;03.01.2023 01:00:00;100,000;0,000;244,000;774,000;0,000;0,000;0,072;173,600;2170,400;126,000;0,000;100,000;22,000
03.01.2023 01:00:00;03.01.2023 01:15:00;84,000;0,000;244,000;758,000;0,000;0,000;0,072;59,200;2188,400;100,000;0,000;100,000;22,000
03.01.2023 01:15:00;03.01.2023 01:30:00;76,000;0,000;244,000;750,800;0,000;0,000;0,072;48,800;2165,200;116,400;0,000;100,000;22,000
03.01.2023 01:30:00;03.01.2023 01:45:00;76,000;0,000;244,000;748,000;0,000;0,000;0,072;65,200;2151,200;89,600;0,000;100,000;22,000
03.01.2023 01:45:00;03.01.2023 02:00:00;68,000;0,000;244,000;745,600;0,000;0,000;0,072;28,000;2144,400;79,600;0,000;100,000;22,000
03.01.2023 02:00:00;03.01.2023 02:15:00;84,000;0,000;244,000;686,400;0,000;0,000;0,072;-60,400;2150,000;78,000;0,000;100,000;22,000
03.01.2023 02:15:00;03.01.2023 02:30:00;96,000;0,000;244,000;604,400;0,000;0,000;0,072;-46,400;2132,800;71,600;0,000;100,000;22,000
03.01.2023 02:30:00;03.01.2023 02:45:00;120,000;0,000;244,000;578,400;0,000;0,000;0,072;-56,800;2127,600;70,000;0,000;100,000;22,000
03.01.2023 02:45:00;03.01.2023 03:00:00;120,000;0,000;244,000;575,200;0,000;0,000;0,072;-78,400;2115,200;69,600;0,000;100,000;22,000
03.01.2023 03:00:00;03.01.2023 03:15:00;112,000;0,000;244,000;573,200;0,000;0,000;0,072;-81,600;2121,200;64,000;0,000;100,000;22,000
03.01.2023 03:15:00;03.01.2023 03:30:00;116,000;0,000;244,000;574,800;0,000;0,000;0,072;-144,800;2112,000;57,200;0,000;100,000;22,000
03.01.2023 03:30:00;03.01.2023 03:45:00;124,000;0,000;244,000;586,000;0,000;0,000;0,072;-140,800;2108,000;58,400;0,000;100,000;22,000
03.01.2023 03:45:00;03.01.2023 04:00:00;128,000;0,000;244,000;594,000;0,000;0,000;0,072;-130,800;2094,400;56,800;0,000;100,000;22,000
03.01.2023 04:00:00;03.01.2023 04:15:00;144,000;0,000;244,000;599,600;0,000;0,000;0,072;-18,000;2094,800;58,000;0,000;100,000;22,000
03.01.2023 04:15:00;03.01.2023 04:30:00;132,000;0,000;244,000;600,000;0,000;0,000;0,072;-41,200;2088,400;56,800;0,000;100,000;22,000
03.01.2023 04:30:00;03.01.2023 04:45:00;140,000;0,000;244,000;597,600;0,000;0,000;0,072;-20,800;2073,200;58,000;0,000;100,000;22,000
03.01.2023 04:45:00;03.01.2023 05:00:00;152,000;0,000;244,000;598,800;0,000;0,000;0,072;-12,000;2072,000;68,000;0,000;100,000;22,000
03.01.2023 05:00:00;03.01.2023 05:15:00;152,000;0,000;244,000;596,400;0,000;0,000;0,072;161,200;2082,000;68,400;0,000;100,000;22,000
03.01.2023 05:15:00;03.01.2023 05:30:00;160,000;0,000;244,000;601,200;0,000;0,000;0,072;198,800;2123,200;62,400;0,000;100,000;22,000
03.01.2023 05:30:00;03.01.2023 05:45:00;160,000;0,000;244,000;608,400;0,000;0,000;0,072;259,200;2127,200;66,400;0,000;100,000;22,000
03.01.2023 05:45:00;03.01.2023 06:00:00;152,000;0,000;244,000;641,600;0,000;0,000;0,072;467,600;2118,400;143,200;0,000;100,000;22,000
03.01.2023 06:00:00;03.01.2023 06:15:00;164,000;0,000;240,000;699,200;0,000;0,000;0,072;624,400;2158,800;75,200;0,000;100,000;22,000
03.01.2023 06:15:00;03.01.2023 06:30:00;164,000;0,000;240,000;750,400;0,000;0,000;0,072;893,600;2206,000;82,400;0,000;100,000;22,000
03.01.2023 06:30:00;03.01.2023 06:45:00;156,000;0,000;240,000;792,000;0,000;0,000;0,072;1102,800;2269,600;114,000;0,000;100,000;22,000
03.01.2023 06:45:00;03.01.2023 07:00:00;176,000;0,000;240,000;819,600;0,000;0,000;0,072;1464,800;2282,000;108,000;0,000;100,000;22,000
03.01.2023 07:00:00;03.01.2023 07:15:00;176,000;0,000;240,000;852,800;0,000;0,000;0,072;2211,600;2288,400;126,800;0,000;100,000;22,000
03.01.2023 07:15:00;03.01.2023 07:30:00;172,000;0,000;240,000;862,800;0,000;0,000;0,072;2512,400;2313,600;180,000;0,000;100,000;22,000
03.01.2023 07:30:00;03.01.2023 07:45:00;168,000;0,000;240,000;860,400;0,000;0,000;0,072;2680,000;2346,800;220,000;0,000;100,000;22,000
03.01.2023 07:45:00;03.01.2023 08:00:00;148,000;8,000;240,000;860,800;0,000;0,000;0,072;2913,200;2353,200;263,200;0,000;100,000;22,000
03.01.2023 08:00:00;03.01.2023 08:15:00;132,000;16,000;240,000;862,800;0,000;0,000;0,072;3026,000;2458,800;352,000;0,000;100,000;22,000
03.01.2023 08:15:00;03.01.2023 08:30:00;132,000;16,000;240,000;881,200;0,000;0,000;0,072;3022,400;2506,400;392,800;0,000;100,000;22,000
03.01.2023 08:30:00;03.01.2023 08:45:00;152,000;20,000;240,000;887,600;0,000;0,000;0,072;3006,000;2544,400;411,200;0,000;100,000;22,000
03.01.2023 08:45:00;03.01.2023 09:00:00;176,000;20,000;240,000;892,400;0,000;0,000;0,072;2956,000;2577,600;377,600;0,000;100,000;22,000
03.01.2023 09:00:00;03.01.2023 09:15:00;204,000;28,000;240,000;902,400;0,000;0,000;0,072;2297,200;2586,000;235,600;0,000;100,000;22,000
03.01.2023 09:15:00;03.01.2023 09:30:00;220,000;32,000;240,000;898,400;0,000;0,000;0,072;2325,600;2571,200;179,600;0,000;100,000;22,000
03.01.2023 09:30:00;03.01.2023 09:45:00;220,000;36,000;240,000;900,400;0,000;0,000;0,072;2284,800;2574,800;184,800;0,000;100,000;22,000
03.01.2023 09:45:00;03.01.2023 10:00:00;236,000;44,000;240,000;900,000;0,000;0,000;0,072;2245,200;2585,200;182,000;0,000;100,000;22,000
03.01.2023 10:00:00;03.01.2023 10:15:00;260,000;52,000;240,000;895,200;0,000;0,000;0,072;2183,600;2595,600;173,200;0,000;100,000;22,000
03.01.2023 10:15:00;03.01.2023 10:30:00;276,000;60,000;244,000;900,000;0,000;0,000;0,072;2176,400;2586,400;174,400;0,000;100,000;22,000
03.01.2023 10:30:00;03.01.2023 10:45:00;272,000;64,000;244,000;899,600;0,000;0,000;0,072;2129,600;2590,800;178,400;0,000;100,000;22,000
03.01.2023 10:45:00;03.01.2023 11:00:00;276,000;72,000;240,000;901,200;0,000;0,000;0,072;2079,200;2594,800;210,800;0,000;100,000;22,000
03.01.2023 11:00:00;03.01.2023 11:15:00;300,000;76,000;240,000;900,800;0,000;0,000;0,072;1975,200;2590,000;190,400;0,000;100,000;22,000
03.01.2023 11:15:00;03.01.2023 11:30:00;344,000;80,000;240,000;900,400;0,000;0,000;0,072;1990,800;2577,200;190,400;0,000;100,000;22,000
03.01.2023 11:30:00;03.01.2023 11:45:00;356,000;80,000;240,000;901,200;0,000;0,000;0,072;1968,000;2582,800;191,200;0,000;100,000;22,000
03.01.2023 11:45:00;03.01.2023 12:00:00;352,000;76,000;240,000;900,000;0,000;0,000;0,072;2039,600;2584,800;166,400;0,000;100,000;22,000
03.01.2023 12:00:00;03.01.2023 12:15:00;336,000;76,000;240,000;893,600;0,000;0,000;0,072;2182,000;2553,200;141,600;0,000;100,000;22,000
03.01.2023 12:15:00;03.01.2023 12:30:00;316,000;72,000;240,000;886,800;0,000;0,000;0,072;2128,400;2540,800;154,400;0,000;100,000;22,000
03.01.2023 12:30:00;03.01.2023 12:45:00;304,000;68,000;240,000;881,200;0,000;0,000;0,072;2216,000;2520,000;154,400;0,000;100,000;22,000
03.01.2023 12:45:00;03.01.2023 13:00:00;308,000;60,000;244,000;880,400;0,000;0,000;0,072;2221,600;2506,800;157,200;0,000;100,000;22,000
03.01.2023 13:00:00;03.01.2023 13:15:00;332,000;60,000;240,000;886,400;0,000;0,000;0,072;2183,600;2506,000;158,400;0,000;100,000;22,000
03.01.2023 13:15:00;03.01.2023 13:30:00;352,000;56,000;244,000;898,000;0,000;0,000;0,072;2218,800;2500,400;154,800;0,000;100,000;22,000
03.01.2023 13:30:00;03.01.2023 13:45:00;340,000;56,000;244,000;895,200;0,000;0,000;0,072;2188,000;2505,200;150,400;0,000;100,000;22,000
03.01.2023 13:45:00;03.01.2023 14:00:00;304,000;52,000;244,000;895,600;0,000;0,000;0,072;2185,600;2501,600;155,600;0,000;100,000;22,000
03.01.2023 14:00:00;03.01.2023 14:15:00;288,000;48,000;240,000;894,000;0,000;0,000;0,072;2238,400;2490,000;164,800;0,000;100,000;22,000
03.01.2023 14:15:00;03.01.2023 14:30:00;308,000;48,000;240,000;883,200;0,000;0,000;0,072;2274,000;2477,200;170,400;0,000;100,000;22,000
03.01.2023 14:30:00;03.01.2023 14:45:00;320,000;44,000;240,000;879,200;0,000;0,000;0,072;2245,600;2476,400;166,400;0,000;100,000;22,000
03.01.2023 14:45:00;03.01.2023 15:00:00;316,000;40,000;240,000;874,000;0,000;0,000;0,072;2284,400;2470,800;171,200;0,000;100,000;22,000
03.01.2023 15:00:00;03.01.2023 15:15:00;292,000;36,000;240,000;871,600;0,000;0,000;0,072;2650,800;2474,000;207,600;0,000;100,000;22,000
03.01.2023 15:15:00;03.01.2023 15:30:00;268,000;32,000;240,000;870,400;0,000;0,000;0,072;2660,400;2476,400;209,200;0,000;100,000;22,000
03.01.2023 15:30:00;03.01.2023 15:45:00;264,000;28,000;240,000;868,400;0,000;0,000;0,072;2667,200;2503,200;260,000;0,000;100,000;22,000
03.01.2023 15:45:00;03.01.2023 16:00:00;276,000;28,000;240,000;864,800;0,000;0,000;0,072;2552,800;2506,000;220,800;0,000;100,000;22,000
03.01.2023 16:00:00;03.01.2023 16:15:00;296,000;24,000;240,000;872,400;0,000;0,000;0,072;2189,200;2586,800;235,200;0,000;100,000;22,000
03.01.2023 16:15:00;03.01.2023 16:30:00;296,000;4,000;240,000;872,800;0,000;0,000;0,072;2177,200;2611,200;260,800;0,000;100,000;22,000
03.01.2023 16:30:00;03.01.2023 16:45:00;252,000;0,000;240,000;874,000;0,000;0,000;0,072;2321,200;2621,200;257,200;0,000;100,000;22,000
03.01.2023 16:45:00;03.01.2023 17:00:00;204,000;0,000;240,000;870,800;0,000;0,000;0,072;2391,600;2628,000;267,200;0,000;100,000;22,000
03.01.2023 17:00:00;03.01.2023 17:15:00;192,000;0,000;240,000;872,400;0,000;0,000;0,072;2450,800;2612,800;290,000;0,000;100,000;22,000
03.01.2023 17:15:00;03.01.2023 17:30:00;168,000;0,000;240,000;872,800;0,000;0,000;0,072;2487,600;2627,200;288,400;0,000;100,000;22,000
03.01.2023 17:30:00;03.01.2023 17:45:00;176,000;0,000;240,000;875,200;0,000;0,000;0,072;2420,400;2638,800;286,000;0,000;100,000;22,000
03.01.2023 17:45:00;03.01.2023 18:00:00;192,000;0,000;240,000;876,800;0,000;0,000;0,072;2430,800;2665,200;318,000;0,000;100,000;22,000
03.01.2023 18:00:00;03.01.2023 18:15:00;212,000;0,000;240,000;878,000;0,000;0,000;0,072;2647,600;2681,600;489,600;0,000;100,000;22,000
03.01.2023 18:15:00;03.01.2023 18:30:00;216,000;0,000;240,000;883,600;0,000;0,000;0,072;2619,600;2708,000;456,800;0,000;100,000;22,000
03.01.2023 18:30:00;03.01.2023 18:45:00;220,000;0,000;240,000;886,800;0,000;0,000;0,072;2582,000;2717,200;431,200;0,000;100,000;22,000
03.01.2023 18:45:00;03.01.2023 19:00:00;232,000;0,000;240,000;881,200;0,000;0,000;0,072;2482,000;2720,800;428,800;0,000;100,000;22,000
03.01.2023 19:00:00;03.01.2023 19:15:00;240,000;0,000;240,000;884,400;0,000;0,000;0,072;2311,600;2672,800;393,200;0,000;100,000;22,000
03.01.2023 19:15:00;03.01.2023 19:30:00;248,000;0,000;240,000;885,200;0,000;0,000;0,072;2204,000;2669,600;342,000;0,000;100,000;22,000
03.01.2023 19:30:00;03.01.2023 19:45:00;252,000;0,000;240,000;884,800;0,000;0,000;0,072;2160,800;2669,200;300,400;0,000;100,000;22,000
03.01.2023 19:45:00;03.01.2023 20:00:00;276,000;0,000;240,000;888,800;0,000;0,000;0,072;2009,200;2663,600;289,200;0,000;100,000;22,000
03.01.2023 20:00:00;03.01.2023 20:15:00;292,000;0,000;240,000;886,400;0,000;0,000;0,072;1554,800;2594,400;256,000;0,000;100,000;22,000
03.01.2023 20:15:00;03.01.2023 20:30:00;292,000;0,000;240,000;887,600;0,000;0,000;0,072;1507,600;2516,000;221,600;0,000;100,000;22,000
03.01.2023 20:30:00;03.01.2023 20:45:00;316,000;0,000;240,000;885,200;0,000;0,000;0,072;1464,000;2434,000;218,000;0,000;100,000;22,000
03.01.2023 20:45:00;03.01.2023 21:00:00;368,000;0,000;240,000;880,000;0,000;0,000;0,072;1320,800;2412,000;192,800;0,000;100,000;22,000
03.01.2023 21:00:00;03.01.2023 21:15:00;452,000;0,000;240,000;890,400;0,000;0,000;0,072;452,800;2471,200;98,000;0,000;100,000;22,000
03.01.2023 21:15:00;03.01.2023 21:30:00;516,000;0,000;240,000;886,400;0,000;0,000;0,072;201,200;2451,600;56,400;0,000;100,000;22,000
03.01.2023 21:30:00;03.01.2023 21:45:00;592,000;0,000;240,000;864,000;0,000;0,000;0,072;95,600;2434,000;58,800;0,000;100,000;22,000
03.01.2023 21:45:00;03.01.2023 22:00:00;656,000;0,000;240,000;843,200;0,000;0,000;0,072;-46,800;2404,800;59,200;0,000;100,000;22,000
03.01.2023 22:00:00;03.01.2023 22:15:00;644,000;0,000;240,000;785,600;0,000;0,000;0,072;-157,200;2365,600;64,800;0,000;100,000;22,000
03.01.2023 22:15:00;03.01.2023 22:30:00;644,000;0,000;240,000;742,000;0,000;0,000;0,072;-110,000;2330,800;81,200;0,000;100,000;22,000
03.01.2023 22:30:00;03.01.2023 22:45:00;616,000;0,000;240,000;710,000;0,000;0,000;0,072;-209,600;2300,400;65,600;0,000;100,000;22,000
03.01.2023 22:45:00;03.01.2023 23:00:00;600,000;0,000;240,000;703,600;0,000;0,000;0,072;-287,200;2291,200;68,400;0,000;100,000;22,000
03.01.2023 23:00:00;03.01.2023 23:15:00;592,000;0,000;240,000;692,800;0,000;0,000;0,072;-534,400;2265,600;64,000;0,000;100,000;22,000
03.01.2023 23:15:00;03.01.2023 23:30:00;596,000;0,000;240,000;713,200;0,000;0,000;0,072;-638,400;2219,200;50,000;0,000;100,000;22,000
03.01.2023 23:30:00;03.01.2023 23:45:00;560,000;0,000;240,000;778,400;0,000;0,000;0,072;-654,800;2166,000;48,000;0,000;100,000;22,000
03.01.2023 23:45:00;04.01.2023 00:00:00;560,000;0,000;240,000;812,800;0,000;0,000;0,072;-624,000;2136,800;64,400;0,000;100,000;22,000
04.01.2023 00:00:00;04.01.2023 00:15:00;572,000;0,000;244,000;859,600;0,000;0,000;0,072;-0,800;2048,400;39,600;0,000;100,000;22,000
04.01.2023 00:15:00;04.01.2023 00:30:00;576,000;0,000;244,000;868,000;0,000;0,000;0,072;-47,200;2016,400;34,800;0,000;100,000;22,000
04.01.2023 00:30:00;04.01.2023 00:45:00;564,000;0,000;244,000;859,600;0,000;0,000;0,072;-101,200;1988,800;27,200;0,000;100,000;22,000
04.01.2023 00:45:00;04.01.2023 01:00:00;572,000;0,000;244,000;865,600;0,000;0,000;0,072;-249,200;1985,200;37,200;0,000;100,000;22,000
04.01.2023 01:00:00;04.01.2023 01:15:00;512,000;0,000;244,000;867,600;0,000;0,000;0,072;-771,200;1987,200;28,000;0,000;100,000;22,000
04.01.2023 01:15:00;04.01.2023 01:30:00;468,000;0,000;244,000;885,200;0,000;0,000;0,072;-822,000;1950,800;26,000;0,000;100,000;22,000
04.01.2023 01:30:00;04.01.2023 01:45:00;416,000;0,000;244,000;903,600;0,000;0,000;0,072;-844,800;1952,400;29,600;0,000;100,000;22,000
04.01.2023 01:45:00;04.01.2023 02:00:00;396,000;0,000;244,000;902,000;0,000;0,000;0,072;-872,400;1943,600;32,000;0,000;100,000;22,000
04.01.2023 02:00:00;04.01.2023 02:15:00;376,000;0,000;244,000;950,800;0,000;0,000;0,072;-1126,400;1956,400;36,000;0,000;100,000;22,000
04.01.2023 02:15:00;04.01.2023 02:30:00;344,000;0,000;244,000;1023,200;0,000;0,000;0,072;-1143,200;1956,400;30,400;0,000;100,000;22,000
04.01.2023 02:30:00;04.01.2023 02:45:00;324,000;0,000;244,000;1032,000;0,000;0,000;0,072;-1164,400;1955,200;26,800;0,000;100,000;22,000
04.01.2023 02:45:00;04.01.2023 03:00:00;312,000;0,000;244,000;1060,000;0,000;0,000;0,072;-1217,200;1950,400;27,200;0,000;100,000;22,000
04.01.2023 03:00:00;04.01.2023 03:15:00;280,000;0,000;244,000;1048,000;0,000;0,000;0,072;-1196,800;1957,200;34,800;0,000;100,000;22,000
04.01.2023 03:15:00;04.01.2023 03:30:00;268,000;0,000;244,000;1002,400;0,000;0,000;0,072;-1182,800;1954,400;37,600;0,000;100,000;22,000
04.01.2023 03:30:00;04.01.2023 03:45:00;252,000;0,000;244,000;965,600;0,000;0,000;0,072;-1182,800;1954,000;38,000;0,000;100,000;22,000
04.01.2023 03:45:00;04.01.2023 04:00:00;224,000;0,000;244,000;955,600;0,000;0,000;0,072;-1157,200;1957,200;40,000;0,000;100,000;22,000
04.01.2023 04:00:00;04.01.2023 04:15:00;196,000;0,000;244,000;956,800;0,000;0,000;0,072;-1063,200;1966,400;45,200;0,000;100,000;22,000
04.01.2023 04:15:00;04.01.2023 04:30:00;160,000;0,000;244,000;959,200;0,000;0,000;0,072;-1032,400;1969,200;40,400;0,000;100,000;22,000
04.01.2023 04:30:00;04.01.2023 04:45:00;128,000;0,000;244,000;961,600;0,000;0,000;0,072;-1013,200;1988,000;41,200;0,000;100,000;22,000
04.01.2023 04:45:00;04.01.2023 05:00:00;116,000;0,000;244,000;966,400;0,000;0,000;0,072;-872,400;1990,400;43,200;0,000;100,000;22,000
04.01.2023 05:00:00;04.01.2023 05:15:00;100,000;0,000;244,000;969,600;0,000;0,000;0,072;-250,400;2016,400;39,200;0,000;100,000;22,000
04.01.2023 05:15:00;04.01.2023 05:30:00;84,000;0,000;244,000;971,600;0,000;0,000;0,072;-93,200;2050,800;38,800;0,000;100,000;22,000
04.01.2023 05:30:00;04.01.2023 05:45:00;56,000;0,000;244,000;977,200;0,000;0,000;0,072;-2,000;2093,200;42,800;0,000;100,000;22,000
04.01.2023 05:45:00;04.01.2023 06:00:00;32,000;0,000;244,000;989,600;0,000;0,000;0,072;169,600;2114,000;62,800;0,000;100,000;22,000
04.01.2023 06:00:00;04.01.2023 06:15:00;16,000;0,000;240,000;1000,400;0,000;0,000;0,072;1328,800;2097,600;120,000;0,000;100,000;22,000
04.01.2023 06:15:00;04.01.2023 06:30:00;12,000;0,000;240,000;1032,400;0,000;0,000;0,072;1509,200;2159,600;131,200;0,000;100,000;22,000
04.01.2023 06:30:00;04.01.2023 06:45:00;16,000;0,000;240,000;1056,000;0,000;0,000;0,072;1653,600;2211,600;154,800;0,000;100,000;22,000
04.01.2023 06:45:00;04.01.2023 07:00:00;16,000;0,000;240,000;1097,200;0,000;0,000;0,072;1772,800;2227,600;167,200;0,000;100,000;22,000
04.01.2023 07:00:00;04.01.2023 07:15:00;12,000;0,000;240,000;1180,000;0,000;0,000;0,072;1758,800;2260,000;120,800;0,000;100,000;22,000
04.01.2023 07:15:00;04.01.2023 07:30:00;20,000;0,000;240,000;1241,600;0,000;0,000;0,072;1750,800;2295,200;140,800;0,000;100,000;22,000
04.01.2023 07:30:00;04.01.2023 07:45:00;36,000;0,000;240,000;1248,800;0,000;0,000;0,072;1843,600;2314,000;197,200;0,000;100,000;22,000
04.01.2023 07:45:00;04.01.2023 08:00:00;48,000;8,000;240,000;1262,000;0,000;0,000;0,072;1860,800;2323,200;226,800;0,000;100,000;22,000
04.01.2023 08:00:00;04.01.2023 08:15:00;72,000;16,000;240,000;1256,000;0,000;0,000;0,072;1752,400;2275,200;206,000;0,000;100,000;22,000
04.01.2023 08:15:00;04.01.2023 08:30:00;80,000;20,000;240,000;1260,800;0,000;0,000;0,072;1781,600;2306,800;206,800;0,000;100,000;22,000
04.01.2023 08:30:00;04.01.2023 08:45:00;100,000;20,000;240,000;1265,600;0,000;0,000;0,072;1789,600;2319,200;206,400;0,000;100,000;22,000
04.01.2023 08:45:00;04.01.2023 09:00:00;148,000;24,000;240,000;1269,600;0,000;0,000;0,072;1805,200;2324,800;210,800;0,000;100,000;22,000
04.01.2023 09:00:00;04.01.2023 09:15:00;224,000;32,000;240,000;1285,600;0,000;0,000;0,072;1642,000;2354,000;284,800;0,000;100,000;22,000
04.01.2023 09:15:00;04.01.2023 09:30:00;304,000;40,000;240,000;1290,800;0,000;0,000;0,072;1607,600;2356,000;260,000;0,000;100,000;22,000
04.01.2023 09:30:00;04.01.2023 09:45:00;388,000;44,000;240,000;1294,000;0,000;0,000;0,072;1501,600;2360,000;247,200;0,000;100,000;22,000
04.01.2023 09:45:00;04.01.2023 10:00:00;444,000;52,000;240,000;1299,600;0,000;0,000;0,072;1407,200;2382,400;236,800;0,000;100,000;22,000
04.01.2023 10:00:00;04.01.2023 10:15:00;452,000;60,000;240,000;1310,000;0,000;0,000;0,072;1025,600;2425,600;231,200;0,000;100,000;22,000
04.01.2023 10:15:00;04.01.2023 10:30:00;456,000;72,000;240,000;1316,000;0,000;0,000;0,072;983,200;2426,400;175,600;0,000;100,000;22,000
04.01.2023 10:30:00;04.01.2023 10:45:00;472,000;80,000;240,000;1315,200;0,000;0,000;0,072;1017,200;2404,800;170,000;0,000;100,000;22,000
04.01.2023 10:45:00;04.01.2023 11:00:00;500,000;84,000;240,000;1307,200;0,000;0,000;0,072;1069,600;2392,800;177,200;0,000;100,000;22,000
04.01.2023 11:00:00;04.01.2023 11:15:00;516,000;96,000;240,000;1305,200;0,000;0,000;0,072;972,800;2418,000;181,600;0,000;100,000;22,000
