STATIONS_ID;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT
1303;1;  133.0;    0.0;    0.0;0;   136.55
1303;1;  133.0;    0.0;    0.0;0;   128.11
1303;1;  131.0;    0.0;    0.0;0;   118.95
1303;1;  117.0;    0.0;    0.0;0;   109.60
1303;1;  126.0;    0.0;    0.0;0;   100.47
1303;1;  127.0;    0.0;    0.0;0;    91.90
1303;1;  119.0;   10.0;   11.0;0;    84.25
1303;1;  120.0;   24.0;   25.0;4;    77.94
1303;1;  124.0;   24.0;   25.0;0;    73.38
1303;1;  124.0;   29.0;   30.0;0;    70.98
1303;1;  124.0;   34.0;   34.0;0;    70.97
1303;1;  123.0;   37.0;   38.0;1;    73.35
1303;1;  123.0;   18.0;   18.0;0;    77.89
1303;1;  121.0;   11.0;   11.0;0;    84.19
1303;1;  121.0;    0.0;    0.0;0;    91.82
1303;1;  122.0;    0.0;    0.0;0;   100.38
1303;1;  121.0;    0.0;    0.0;0;   109.50
1303;1;  118.0;    0.0;    0.0;0;   118.84
1303;1;  115.0;    0.0;    0.0;0;   127.98
1303;1;  115.0;    0.0;    0.0;0;   136.39
1303;1;  111.0;    0.0;    0.0;0;   143.22
1303;1;  115.0;    0.0;    0.0;0;   147.20
1303;1;  119.0;    0.0;    0.0;0;   147.19
1303;1;  101.0;    0.0;    0.0;0;   143.19
1303;1;  113.0;    0.0;    0.0;0;   136.35
1303;1;   97.0;    0.0;    0.0;0;   127.93
1303;1;   93.0;    0.0;    0.0;0;   118.77
1303;1;   95.0;    0.0;    0.0;0;   109.42
1303;1;  103.0;    0.0;    0.0;0;   100.28
1303;1;  108.0;    1.0;    1.0;0;    91.70
1303;1;  114.0;   14.0;   15.0;0;    84.04
1303;1;  117.0;   28.0;   29.0;0;    77.71
1303;1;  111.0;   51.0;   54.0;0;    73.15
1303;1;  100.0;   62.0;   80.0;30;    70.73
1303;1;  106.0;   55.0;   63.0;24;    70.72
1303;1;  106.0;   40.0;   42.0;0;    73.12
1303;1;  111.0;   26.0;   27.0;0;    77.67
1303;1;  118.0;   11.0;   11.0;0;    83.98
1303;1;  123.0;    1.0;    1.0;0;    91.63
1303;1;  125.0;    0.0;    0.0;0;   100.19
1303;1;  126.0;    0.0;    0.0;0;   109.32
1303;1;  125.0;    0.0;    0.0;0;   118.65
1303;1;  126.0;    0.0;    0.0;0;   127.79
1303;1;  127.0;    0.0;    0.0;0;   136.19
1303;1;  128.0;    0.0;    0.0;0;   142.99
1303;1;  129.0;    0.0;    0.0;0;   146.96
1303;1;  129.0;    0.0;    0.0;0;   146.95
1303;1;  129.0;    0.0;    0.0;0;   142.96
1303;1;  129.0;    0.0;    0.0;0;   136.14
1303;1;  129.0;    0.0;    0.0;0;   127.73
1303;1;  129.0;    0.0;    0.0;0;   118.58
1303;1;  129.0;    0.0;    0.0;0;   109.23
1303;1;  124.0;    0.0;    0.0;0;   100.09
1303;1;  128.0;    0.0;    0.0;0;    91.50
1303;1;  129.0;    1.0;    1.0;0;    83.83
1303;1;  130.0;    6.0;    6.0;0;    77.49
1303;1;  131.0;    6.0;    6.0;0;    72.91
1303;1;  127.0;   24.0;   30.0;1;    70.49
1303;1;  107.0;   52.0;  111.0;47;    70.48
1303;1;  105.0;   39.0;   48.0;14;    72.87
1303;1;  117.0;   31.0;   34.0;9;    77.44
1303;1;  116.0;   12.0;   12.0;0;    83.76
1303;1;  117.0;    1.0;    1.0;0;    91.42
1303;1;  117.0;    0.0;    0.0;0;   100.00
1303;1;  117.0;    0.0;    0.0;0;   109.13
1303;1;  103.0;    0.0;    0.0;0;   118.46
1303;1;   89.0;    0.0;    0.0;0;   127.60
1303;1;   89.0;    0.0;    0.0;0;   135.98
1303;1;   88.0;    0.0;    0.0;0;   142.76
1303;1;   88.0;    0.0;    0.0;0;   146.71
1303;1;   87.0;    0.0;    0.0;0;   146.70
1303;1;   87.0;    0.0;    0.0;0;   142.73
1303;1;   87.0;    0.0;    0.0;0;   135.93
1303;1;   87.0;    0.0;    0.0;0;   127.54
1303;1;   86.0;    0.0;    0.0;0;   118.39
1303;1;   86.0;    0.0;    0.0;0;   109.04
1303;1;   86.0;    0.0;    0.0;0;    99.89
1303;1;   86.0;    1.0;    1.0;0;    91.29
1303;1;   86.0;   13.0;   29.0;54;    83.61
1303;1;   88.0;   21.0;   68.0;60;    77.25
1303;1;   89.0;   31.0;   99.0;59;    72.66
1303;1;   89.0;   25.0;  117.0;60;    70.23
1303;1;   90.0;   25.0;  116.0;60;    70.22
1303;1;   90.0;   24.0;   94.0;60;    72.63
1303;1;   91.0;   24.0;   58.0;60;    77.20
1303;1;   92.0;   19.0;   26.0;44;    83.54
1303;1;   92.0;    2.0;    2.0;0;    91.21
1303;1;   91.0;    0.0;    0.0;0;    99.80
1303;1;   91.0;    0.0;    0.0;0;   108.94
1303;1;   92.0;    0.0;    0.0;0;   118.27
1303;1;   89.0;    0.0;    0.0;0;   127.40
1303;1;   88.0;    0.0;    0.0;0;   135.76
1303;1;   87.0;    0.0;    0.0;0;   142.52
1303;1;   86.0;    0.0;    0.0;0;   146.46
1303;1;   86.0;    0.0;    0.0;0;   146.45
1303;1;   86.0;    0.0;    0.0;0;   142.49
1303;1;   87.0;    0.0;    0.0;0;   135.72
1303;1;   89.0;    0.0;    0.0;0;   127.34
1303;1;   88.0;    0.0;    0.0;0;   118.20
1303;1;   88.0;    0.0;    0.0;0;   108.85
1303;1;   88.0;    0.0;    0.0;0;    99.69
1303;1;   88.0;    1.0;    2.0;10;    91.08
1303;1;   88.0;   11.0;   32.0;60;    83.38
1303;1;   89.0;   17.0;   72.0;60;    77.01
1303;1;   91.0;   20.0;  104.0;59;    72.41
1303;1;   92.0;   21.0;  120.0;60;    69.98
1303;1;   94.0;   20.0;  119.0;60;    69.96
1303;1;   95.0;   18.0;  104.0;60;    72.38
1303;1;   95.0;   15.0;   71.0;60;    76.96
1303;1;   95.0;   10.0;   31.0;60;    83.32
1303;1;   95.0;    1.0;    1.0;14;    91.00
1303;1;   95.0;    0.0;    0.0;0;    99.60
1303;1;   97.0;    0.0;    0.0;0;   108.74
1303;1;  103.0;    0.0;    0.0;0;   118.07
1303;1;  105.0;    0.0;    0.0;0;   127.19
1303;1;  103.0;    0.0;    0.0;0;   135.54
1303;1;  102.0;    0.0;    0.0;0;   142.28
1303;1;  105.0;    0.0;    0.0;0;   146.20
1303;1;  104.0;    0.0;    0.0;0;   146.19
1303;1;  107.0;    0.0;    0.0;0;   142.25
1303;1;  106.0;    0.0;    0.0;0;   135.50
1303;1;  111.0;    0.0;    0.0;0;   127.13
1303;1;  102.0;    0.0;    0.0;0;   118.00
1303;1;  100.0;    0.0;    0.0;0;   108.65
1303;1;-999;    0.0;    0.0;0;    99.49
1303;1;   98.0;    1.0;    1.0;0;    90.86
1303;1;   98.0;   18.0;   33.0;49;    83.15
1303;1;  100.0;   31.0;   53.0;56;    76.77
1303;1;  100.0;   31.0;   88.0;60;    72.15
1303;1;  102.0;   44.0;  103.0;60;    69.71
1303;1;  104.0;   46.0;  102.0;60;    69.70
1303;1;  107.0;   55.0;   81.0;56;    72.12
1303;1;  110.0;   38.0;   40.0;3;    76.72
1303;1;  112.0;   15.0;   16.0;0;    83.09
1303;1;  112.0;    1.0;    1.0;0;    90.78
1303;1;  112.0;    0.0;    0.0;0;    99.39
1303;1;  112.0;    0.0;    0.0;0;   108.54
1303;1;  110.0;    0.0;    0.0;0;   117.87
1303;1;  112.0;    0.0;    0.0;0;   126.98
1303;1;  110.0;    0.0;    0.0;0;   135.32
1303;1;  109.0;    0.0;    0.0;0;   142.04
1303;1;  107.0;    0.0;    0.0;0;   145.94
1303;1;  109.0;    0.0;    0.0;0;   145.92
1303;1;  106.0;    0.0;    0.0;0;   142.00
1303;1;  106.0;    0.0;    0.0;0;   135.27
1303;1;  108.0;    0.0;    0.0;0;   126.92
1303;1;  106.0;    0.0;    0.0;0;   117.79
1303;1;  107.0;    0.0;    0.0;0;   108.44
1303;1;  108.0;    0.0;    0.0;0;    99.27
1303;1;  116.0;    1.0;    1.0;0;    90.64
1303;1;  118.0;   10.0;   10.0;0;    82.92
1303;1;  118.0;   22.0;   23.0;0;    76.52
1303;1;  118.0;   50.0;   58.0;22;    71.89
1303;1;  125.0;   48.0;   49.0;0;    69.44
1303;1;  130.0;   20.0;   21.0;0;    69.43
1303;1;  129.0;   10.0;   10.0;0;    71.86
1303;1;  128.0;   16.0;   16.0;0;    76.47
1303;1;  124.0;   10.0;   11.0;3;    82.85
1303;1;  118.0;    1.0;    1.0;0;    90.56
1303;1;  120.0;    0.0;    0.0;0;    99.18
1303;1;  123.0;    0.0;    0.0;0;   108.33
1303;1;  121.0;    0.0;    0.0;0;   117.66
1303;1;  123.0;    0.0;    0.0;0;   126.77
1303;1;  122.0;    0.0;    0.0;0;   135.09
1303;1;  123.0;    0.0;    0.0;0;   141.79
1303;1;  123.0;    0.0;    0.0;0;   145.67
1303;1;  123.0;    0.0;    0.0;0;   145.65
1303;1;  123.0;    0.0;    0.0;0;   141.75
1303;1;  122.0;    0.0;    0.0;0;   135.04
1303;1;  121.0;    0.0;    0.0;0;   126.70
1303;1;  120.0;    0.0;    0.0;0;   117.59
1303;1;  119.0;    0.0;    0.0;0;   108.24
1303;1;  119.0;    0.0;    0.0;0;    99.06
1303;1;  119.0;    1.0;    1.0;0;    90.42
1303;1;  119.0;    7.0;    7.0;0;    82.68
1303;1;  119.0;   11.0;   11.0;0;    76.27
1303;1;  119.0;   17.0;   17.0;0;    71.63
1303;1;  119.0;   27.0;   27.0;0;    69.17
1303;1;  119.0;   32.0;   33.0;0;    69.16
1303;1;  119.0;   23.0;   24.0;0;    71.59
1303;1;  119.0;   12.0;   12.0;0;    76.21
1303;1;  119.0;    7.0;    7.0;0;    82.61
1303;1;  118.0;    1.0;    1.0;0;    90.33
1303;1;  103.0;    0.0;    0.0;0;    98.96
1303;1;   97.0;    0.0;    0.0;0;   108.12
1303;1;  115.0;    0.0;    0.0;0;   117.45
1303;1;  113.0;    0.0;    0.0;0;   126.55
1303;1;  119.0;    0.0;    0.0;0;   134.85
1303;1;  121.0;    0.0;    0.0;0;   141.53
1303;1;  122.0;    0.0;    0.0;0;   145.39
1303;1;  123.0;    0.0;    0.0;0;   145.38
1303;1;  124.0;    0.0;    0.0;0;   141.50
1303;1;  125.0;    0.0;    0.0;0;   134.81
1303;1;  125.0;    0.0;    0.0;0;   126.48
1303;1;  126.0;    0.0;    0.0;0;   117.37
1303;1;  126.0;    0.0;    0.0;0;   108.02
1303;1;  121.0;    0.0;    0.0;0;    98.84
1303;1;  100.0;    2.0;    2.0;1;    90.19
1303;1;   95.0;   16.0;   36.0;50;    82.44
1303;1;   91.0;   25.0;   81.0;60;    76.01
1303;1;   97.0;   46.0;  102.0;55;    71.35
1303;1;  103.0;   56.0;   80.0;25;    68.89
1303;1;  105.0;   50.0;   91.0;29;    68.88
1303;1;  100.0;   49.0;   99.0;50;    71.32
1303;1;   98.0;   38.0;   80.0;59;    75.96
1303;1;  100.0;   20.0;   30.0;47;    82.37
1303;1;   94.0;    2.0;    3.0;1;    90.10
1303;1;   92.0;    0.0;    0.0;0;    98.74
1303;1;   95.0;    0.0;    0.0;0;   107.91
1303;1;  102.0;    0.0;    0.0;0;   117.24
1303;1;   94.0;    0.0;    0.0;0;   126.33
1303;1;   91.0;    0.0;    0.0;0;   134.62
1303;1;  103.0;    0.0;    0.0;0;   141.27
1303;1;  113.0;    0.0;    0.0;0;   145.11
1303;1;  111.0;    0.0;    0.0;0;   145.10
1303;1;  111.0;    0.0;    0.0;0;   141.23
1303;1;  116.0;    0.0;    0.0;0;   134.56
1303;1;  118.0;    0.0;    0.0;0;   126.26
1303;1;  119.0;    0.0;    0.0;0;   117.16
1303;1;  118.0;    0.0;    0.0;0;   107.81
1303;1;  113.0;    0.0;    0.0;0;    98.62
1303;1;  104.0;    3.0;    3.0;0;    89.96
1303;1;  100.0;   27.0;   36.0;42;    82.19
1303;1;  100.0;   50.0;   57.0;12;    75.75
1303;1;  100.0;   61.0;   86.0;36;    71.08
1303;1;  112.0;   83.0;   98.0;35;    68.60
1303;1;  111.0;   73.0;   92.0;32;    68.59
1303;1;  119.0;   53.0;   60.0;15;    71.04
1303;1;  122.0;   24.0;   24.0;0;    75.69
1303;1;  124.0;    5.0;    5.0;0;    82.12
1303;1;  124.0;    0.0;    0.0;0;    89.87
1303;1;  125.0;    0.0;    0.0;0;    98.52
1303;1;  125.0;    0.0;    0.0;0;   107.69
1303;1;  126.0;    0.0;    0.0;0;   117.02
1303;1;  126.0;    0.0;    0.0;0;   126.10
1303;1;  126.0;    0.0;    0.0;0;   134.37
1303;1;  127.0;    0.0;    0.0;0;   141.00
1303;1;  127.0;    0.0;    0.0;0;   144.82
1303;1;  127.0;    0.0;    0.0;0;   144.81
1303;1;  127.0;    0.0;    0.0;0;   140.97
1303;1;  127.0;    0.0;    0.0;0;   134.32
1303;1;  127.0;    0.0;    0.0;0;   126.03
1303;1;  127.0;    0.0;    0.0;0;   116.94
1303;1;  128.0;    0.0;    0.0;0;   107.59
1303;1;  128.0;    0.0;    0.0;0;    98.40
1303;1;  128.0;    0.0;    0.0;0;    89.72
1303;1;  129.0;    2.0;    2.0;0;    81.94
1303;1;  129.0;    8.0;    8.0;0;    75.48
1303;1;  129.0;   12.0;   12.0;0;    70.80
1303;1;  129.0;    8.0;    8.0;0;    68.31
1303;1;  130.0;   15.0;   15.0;0;    68.30
1303;1;  130.0;   11.0;   11.0;0;    70.76
1303;1;  130.0;   10.0;   10.0;0;    75.43
1303;1;  130.0;    5.0;    5.0;0;    81.87
1303;1;  130.0;    1.0;    1.0;0;    89.63
1303;1;  130.0;    0.0;    0.0;0;    98.29
1303;1;  129.0;    0.0;    0.0;0;   107.47
1303;1;  130.0;    0.0;    0.0;0;   116.80
1303;1;  130.0;    0.0;    0.0;0;   125.87
1303;1;  129.0;    0.0;    0.0;0;   134.12
1303;1;  130.0;    0.0;    0.0;0;   140.73
1303;1;  129.0;    0.0;    0.0;0;   144.53
1303;1;  129.0;    0.0;    0.0;0;   144.52
1303;1;  129.0;    0.0;    0.0;0;   140.70
1303;1;  130.0;    0.0;    0.0;0;   134.07
1303;1;  130.0;    0.0;    0.0;0;   125.80
1303;1;  130.0;    0.0;    0.0;0;   116.71
1303;1;  129.0;    0.0;    0.0;0;   107.36
1303;1;  129.0;    0.0;    0.0;0;    98.16
1303;1;  129.0;    1.0;    1.0;0;    89.48
1303;1;  129.0;    3.0;    4.0;0;    81.69
1303;1;  129.0;   10.0;   11.0;0;    75.21
1303;1;  129.0;   21.0;   21.0;0;    70.51
1303;1;  130.0;   25.0;   25.0;0;    68.02
1303;1;  130.0;   15.0;   15.0;0;    68.01
1303;1;  131.0;   10.0;   10.0;0;    70.47
1303;1;  131.0;    6.0;    7.0;0;    75.15
1303;1;  130.0;    3.0;    3.0;0;    81.61
1303;1;  130.0;    0.0;    0.0;0;    89.39
1303;1;  130.0;    0.0;    0.0;0;    98.06
1303;1;  130.0;    0.0;    0.0;0;   107.24
1303;1;  130.0;    0.0;    0.0;0;   116.57
1303;1;  130.0;    0.0;    0.0;0;   125.63
1303;1;  130.0;    0.0;    0.0;0;   133.87
1303;1;  130.0;    0.0;    0.0;0;   140.45
1303;1;  130.0;    0.0;    0.0;0;   144.24
1303;1;  130.0;    0.0;    0.0;0;   144.23
1303;1;  129.0;    0.0;    0.0;0;   140.42
1303;1;  129.0;    0.0;    0.0;0;   133.82
1303;1;  128.0;    0.0;    0.0;0;   125.56
1303;1;  128.0;    0.0;    0.0;0;   116.48
1303;1;  127.0;    0.0;    0.0;0;   107.14
1303;1;  126.0;    0.0;    0.0;0;    97.93
1303;1;  126.0;    1.0;    1.0;0;    89.23
1303;1;  126.0;    7.0;    7.0;0;    81.43
1303;1;  125.0;   25.0;   25.0;0;    74.93
1303;1;  124.0;   38.0;   39.0;0;    70.22
1303;1;  125.0;   41.0;   42.0;0;    67.72
1303;1;  121.0;   56.0;   63.0;6;    67.71
1303;1;  114.0;   55.0;   67.0;18;    70.18
1303;1;  119.0;   20.0;   22.0;2;    74.88
1303;1;  121.0;   10.0;   11.0;0;    81.35
1303;1;  123.0;    1.0;    1.0;0;    89.14
1303;1;  123.0;    0.0;    0.0;0;    97.82
1303;1;  123.0;    0.0;    0.0;0;   107.01
1303;1;  123.0;    0.0;    0.0;0;   116.34
1303;1;  124.0;    0.0;    0.0;0;   125.39
1303;1;  124.0;    0.0;    0.0;0;   133.61
1303;1;  124.0;    0.0;    0.0;0;   140.17
1303;1;  125.0;    0.0;    0.0;0;   143.94
1303;1;  125.0;    0.0;    0.0;0;   143.93
1303;1;  125.0;    0.0;    0.0;0;   140.14
1303;1;  124.0;    0.0;    0.0;0;   133.56
1303;1;  125.0;    0.0;    0.0;0;   125.32
1303;1;  125.0;    0.0;    0.0;0;   116.25
1303;1;  125.0;    0.0;    0.0;0;   106.90
1303;1;  125.0;    0.0;    0.0;0;    97.69
1303;1;  125.0;    1.0;    1.0;0;    88.98
1303;1;  125.0;    5.0;    5.0;0;    81.16
1303;1;  126.0;   12.0;   13.0;0;    74.65
1303;1;  128.0;   15.0;   15.0;0;    69.93
1303;1;  128.0;   18.0;   18.0;0;    67.42
1303;1;  128.0;   15.0;   15.0;0;    67.40
1303;1;  127.0;   18.0;   18.0;0;    69.89
1303;1;  127.0;   11.0;   12.0;0;    74.60
1303;1;  128.0;    6.0;    6.0;0;    81.09
1303;1;  127.0;    1.0;    1.0;0;    88.89
1303;1;  128.0;    0.0;    0.0;0;    97.58
1303;1;  127.0;    0.0;    0.0;0;   106.78
1303;1;  128.0;    0.0;    0.0;0;   116.11
1303;1;  128.0;    0.0;    0.0;0;   125.15
1303;1;  128.0;    0.0;    0.0;0;   133.35
1303;1;  128.0;    0.0;    0.0;0;   139.89
1303;1;  129.0;    0.0;    0.0;0;   143.64
1303;1;  129.0;    0.0;    0.0;0;   143.62
1303;1;  129.0;    0.0;    0.0;0;   139.85
1303;1;  129.0;    0.0;    0.0;0;   133.30
1303;1;  127.0;    0.0;    0.0;0;   125.08
1303;1;  120.0;    0.0;    0.0;0;   116.01
1303;1;  119.0;    0.0;    0.0;0;   106.67
1303;1;  117.0;    0.0;    0.0;0;    97.45
1303;1;  116.0;    1.0;    1.0;0;    88.73
1303;1;  116.0;   11.0;   11.0;0;    80.89
1303;1;  116.0;   19.0;   19.0;0;    74.37
1303;1;  116.0;   20.0;   20.0;0;    69.63
1303;1;  118.0;   27.0;   27.0;0;    67.11
1303;1;  116.0;   41.0;   41.0;0;    67.10
1303;1;  112.0;   39.0;   39.0;0;    69.59
1303;1;  104.0;   48.0;   48.0;0;    74.31
1303;1;  106.0;   21.0;   21.0;0;    80.82
1303;1;  108.0;    3.0;    3.0;0;    88.64
1303;1;  112.0;    0.0;    0.0;0;    97.34
1303;1;  111.0;    0.0;    0.0;0;   106.54
1303;1;  107.0;    0.0;    0.0;0;   115.87
1303;1;  107.0;    0.0;    0.0;0;   124.90
1303;1;   94.0;    0.0;    0.0;0;   133.09
1303;1;   97.0;    0.0;    0.0;0;   139.60
1303;1;  101.0;    0.0;    0.0;0;   143.33
1303;1;  109.0;    0.0;    0.0;0;   143.31
1303;1;  112.0;    0.0;    0.0;0;   139.56
1303;1;  111.0;    0.0;    0.0;0;   133.03
1303;1;  111.0;    0.0;    0.0;0;   124.83
1303;1;  114.0;    0.0;    0.0;0;   115.78
1303;1;  113.0;    0.0;    0.0;0;   106.43
1303;1;  113.0;    0.0;    0.0;0;    97.21
1303;1;  113.0;    3.0;    3.0;0;    88.48
1303;1;  114.0;   18.0;   19.0;0;    80.62
1303;1;  117.0;   23.0;   23.0;0;    74.08
1303;1;  119.0;   31.0;   31.0;0;    69.32
1303;1;  119.0;   18.0;   18.0;0;    66.80
1303;1;  120.0;   17.0;   17.0;0;    66.78
1303;1;  121.0;   17.0;   17.0;0;    69.28
1303;1;  122.0;   10.0;   10.0;0;    74.02
1303;1;  121.0;    4.0;    4.0;0;    80.55
1303;1;  121.0;    0.0;    1.0;0;    88.38
1303;1;  123.0;    0.0;    0.0;0;    97.10
1303;1;  128.0;    0.0;    0.0;0;   106.30
1303;1;  131.0;    0.0;    0.0;0;   115.62
1303;1;  131.0;    0.0;    0.0;0;   124.65
1303;1;  129.0;    0.0;    0.0;0;   132.82
1303;1;  129.0;    0.0;    0.0;0;   139.31
1303;1;  128.0;    0.0;    0.0;0;   143.01
1303;1;  128.0;    0.0;    0.0;0;   143.00
1303;1;  127.0;    0.0;    0.0;0;   139.27
1303;1;  128.0;    0.0;    0.0;0;   132.76
1303;1;  128.0;    0.0;    0.0;0;   124.57
1303;1;  128.0;    0.0;    0.0;0;   115.53
1303;1;  128.0;    0.0;    0.0;0;   106.19
1303;1;  127.0;    0.0;    0.0;0;    96.96
1303;1;  126.0;    1.0;    1.0;0;    88.22
1303;1;  129.0;    5.0;    6.0;0;    80.35
1303;1;  128.0;   19.0;   19.0;0;    73.79
1303;1;  127.0;   46.0;   47.0;0;    69.02
1303;1;  126.0;   69.0;   71.0;3;    66.48
1303;1;  127.0;   47.0;   48.0;0;    66.47
1303;1;  128.0;   41.0;   41.0;0;    68.98
1303;1;  128.0;   26.0;   26.0;0;    73.73
1303;1;  127.0;   10.0;   10.0;0;    80.27
1303;1;  120.0;    4.0;    4.0;0;    88.12
1303;1;  117.0;    0.0;    0.0;0;    96.85
1303;1;  119.0;    0.0;    0.0;0;   106.06
1303;1;  117.0;    0.0;    0.0;0;   115.38
1303;1;  120.0;    0.0;    0.0;0;   124.39
1303;1;  121.0;    0.0;    0.0;0;   132.54
1303;1;  125.0;    0.0;    0.0;0;   139.01
1303;1;  129.0;    0.0;    0.0;0;   142.70
1303;1;  130.0;    0.0;    0.0;0;   142.68
1303;1;  126.0;    0.0;    0.0;0;   138.97
1303;1;  122.0;    0.0;    0.0;0;   132.48
1303;1;  114.0;    0.0;    0.0;0;   124.32
1303;1;  107.0;    0.0;    0.0;0;   115.28
1303;1;  101.0;    0.0;    0.0;0;   105.94
1303;1;  102.0;    0.0;    0.0;0;    96.71
1303;1;  102.0;    7.0;    9.0;16;    87.96
1303;1;  103.0;   31.0;   51.0;60;    80.07
1303;1;  105.0;   45.0;   87.0;60;    73.49
1303;1;  105.0;   59.0;  104.0;60;    68.70
1303;1;  107.0;   71.0;  106.0;60;    66.16
1303;1;  112.0;   79.0;   96.0;20;    66.15
1303;1;  110.0;   62.0;   82.0;42;    68.67
1303;1;  119.0;   36.0;   36.0;0;    73.43
1303;1;  121.0;   18.0;   18.0;0;    79.99
1303;1;  125.0;    3.0;    3.0;0;    87.86
1303;1;  126.0;    0.0;    0.0;0;    96.59
1303;1;  128.0;    0.0;    0.0;0;   105.81
1303;1;  128.0;    0.0;    0.0;0;   115.13
1303;1;  127.0;    0.0;    0.0;0;   124.13
1303;1;  127.0;    0.0;    0.0;0;   132.27
1303;1;  124.0;    0.0;    0.0;0;   138.71
1303;1;  120.0;    0.0;    0.0;0;   142.38
1303;1;  116.0;    0.0;    0.0;0;   142.36
1303;1;  121.0;    0.0;    0.0;0;   138.67
1303;1;  124.0;    0.0;    0.0;0;   132.21
1303;1;  120.0;    0.0;    0.0;0;   124.06
1303;1;  112.0;    0.0;    0.0;0;   115.03
1303;1;  119.0;    0.0;    0.0;0;   105.69
1303;1;  128.0;    0.0;    0.0;0;    96.45
1303;1;  125.0;    1.0;    1.0;0;    87.69
1303;1;  125.0;    7.0;    7.0;0;    79.79
1303;1;  125.0;   22.0;   22.0;0;    73.19
1303;1;  125.0;   44.0;   44.0;0;    68.39
1303;1;  125.0;   75.0;   77.0;1;    65.83
1303;1;  122.0;   55.0;   55.0;0;    65.82
1303;1;  122.0;   46.0;   47.0;0;    68.35
1303;1;  123.0;   19.0;   20.0;0;    73.13
1303;1;  123.0;   14.0;   14.0;0;    79.71
1303;1;  117.0;    9.0;    9.0;0;    87.59
1303;1;  110.0;    0.0;    0.0;0;    96.34
1303;1;  100.0;    0.0;    0.0;0;   105.56
1303;1;  111.0;    0.0;    0.0;0;   114.88
1303;1;  110.0;    0.0;    0.0;0;   123.87
1303;1;  120.0;    0.0;    0.0;0;   131.99
1303;1;  120.0;    0.0;    0.0;0;   138.40
1303;1;  121.0;    0.0;    0.0;0;   142.05
1303;1;  118.0;    0.0;    0.0;0;   142.04
1303;1;  119.0;    0.0;    0.0;0;   138.36
1303;1;  125.0;    0.0;    0.0;0;   131.92
1303;1;  125.0;    0.0;    0.0;0;   123.79
1303;1;  123.0;    0.0;    0.0;0;   114.78
1303;1;  111.0;    0.0;    0.0;0;   105.44
1303;1;  109.0;    0.0;    0.0;0;    96.20
1303;1;  115.0;    3.0;    3.0;0;    87.42
1303;1;  120.0;   13.0;   13.0;0;    79.51
1303;1;  123.0;   18.0;   18.0;0;    72.89
1303;1;  123.0;   29.0;   31.0;1;    68.07
1303;1;  119.0;   40.0;   41.0;0;    65.51
1303;1;  111.0;   49.0;   49.0;1;    65.49
1303;1;  115.0;   60.0;   77.0;13;    68.03
1303;1;  109.0;   41.0;   49.0;23;    72.83
1303;1;  101.0;   23.0;   47.0;43;    79.42
1303;1;   98.0;    6.0;    6.0;11;    87.32
1303;1;   98.0;    0.0;    0.0;0;    96.08
1303;1;  106.0;    0.0;    0.0;0;   105.31
1303;1;   92.0;    0.0;    0.0;0;   114.62
1303;1;   91.0;    0.0;    0.0;0;   123.61
1303;1;   96.0;    0.0;    0.0;0;   131.70
1303;1;   94.0;    0.0;    0.0;0;   138.09
1303;1;-999;    0.0;    0.0;0;   141.72
1303;1;   95.0;    0.0;    0.0;0;   141.71
1303;1;   88.0;    0.0;    0.0;0;   138.05
1303;1;   92.0;    0.0;    0.0;0;   131.64
1303;1;   91.0;    0.0;    0.0;0;   123.53
1303;1;   95.0;    0.0;    0.0;0;   114.52
1303;1;   90.0;    0.0;    0.0;0;   105.19
1303;1;   91.0;    0.0;    0.0;0;    95.94
1303;1;   98.0;    7.0;    8.0;0;    87.15
1303;1;   91.0;   27.0;   40.0;43;    79.22
1303;1;   92.0;   42.0;   82.0;58;    72.59
1303;1;  103.0;   63.0;  103.0;51;    67.75
1303;1;  106.0;   63.0;  101.0;35;    65.17
1303;1;  107.0;   70.0;  100.0;27;    65.16
1303;1;  103.0;   66.0;  101.0;34;    67.71
1303;1;-999;   46.0;   71.0;53;    72.52
1303;1;  112.0;   31.0;   34.0;10;    79.14
1303;1;  120.0;    4.0;    4.0;0;    87.05
1303;1;  121.0;    0.0;    0.0;0;    95.82
1303;1;  121.0;    0.0;    0.0;0;   105.05
1303;1;  122.0;    0.0;    0.0;0;   114.36
1303;1;  119.0;    0.0;    0.0;0;   123.34
1303;1;  113.0;    0.0;    0.0;0;   131.41
1303;1;  122.0;    0.0;    0.0;0;   137.78
1303;1;  123.0;    0.0;    0.0;0;   141.39
1303;1;  124.0;    0.0;    0.0;0;   141.38
1303;1;  124.0;    0.0;    0.0;0;   137.74
1303;1;  125.0;    0.0;    0.0;0;   131.35
1303;1;  126.0;    0.0;    0.0;0;   123.26
1303;1;  127.0;    0.0;    0.0;0;   114.26
1303;1;  127.0;    0.0;    0.0;0;   104.93
1303;1;  128.0;    0.0;    0.0;0;    95.67
1303;1;  128.0;    1.0;    1.0;0;    86.87
1303;1;  129.0;   12.0;   12.0;0;    78.93
1303;1;  129.0;   19.0;   19.0;0;    72.28
1303;1;  129.0;   20.0;   20.0;0;    67.42
1303;1;  130.0;   27.0;   27.0;0;    64.84
1303;1;  131.0;   24.0;   24.0;0;    64.82
1303;1;  131.0;   20.0;   20.0;0;    67.38
